STATEFIP,YEAR,COUNT(MH1),MH1
36,2019,1341,-9
36,2019,8131,1
36,2019,3166,2
36,2019,1915,3
36,2019,283,4
36,2019,59,5
36,2019,4990,6
36,2019,7632,7
36,2019,356,8
36,2019,16,9
36,2019,4502,10
36,2019,18971,11
36,2019,6161,13
36,2020,1157,-9
36,2020,8693,1
36,2020,3075,2
36,2020,1868,3
36,2020,239,4
36,2020,52,5
36,2020,4694,6
36,2020,7359,7
36,2020,287,8
36,2020,15,9
36,2020,4271,10
36,2020,18718,11
36,2020,5569,13
36,2021,572,-9
36,2021,6561,1
36,2021,2597,2
36,2021,1582,3
36,2021,157,4
36,2021,39,5
36,2021,4163,6
36,2021,6211,7
36,2021,207,8
36,2021,12,9
36,2021,3498,10
36,2021,17571,11
36,2021,4184,13
36,2022,798,-9
36,2022,7480,1
36,2022,2761,2
36,2022,1639,3
36,2022,137,4
36,2022,35,5
36,2022,4051,6
36,2022,6241,7
36,2022,186,8
36,2022,19,9
36,2022,3454,10
36,2022,17257,11
36,2022,4126,13
36,2023,840,-9
36,2023,8067,1
36,2023,2801,2
36,2023,1594,3
36,2023,138,4
36,2023,35,5
36,2023,3847,6
36,2023,5745,7
36,2023,190,8
36,2023,19,9
36,2023,3524,10
36,2023,16955,11
36,2023,3805,13
37,2013,6310,-9
37,2013,25936,1
37,2013,20420,2
37,2013,20459,3
37,2013,6471,4
37,2013,1965,5
37,2013,42350,6
37,2013,60067,7
37,2013,11177,8
37,2013,11,9
37,2013,2471,10
37,2013,21329,11
37,2013,4474,13
37,2014,7599,-9
37,2014,24040,1
37,2014,18684,2
37,2014,15393,3
37,2014,6202,4
37,2014,1830,5
37,2014,46274,6
37,2014,61116,7
37,2014,10688,8
37,2014,9,9
37,2014,1495,10
37,2014,22349,11
37,2014,3769,13
37,2015,7091,-9
37,2015,26502,1
37,2015,22955,2
37,2015,14810,3
37,2015,5098,4
37,2015,1652,5
37,2015,41700,6
37,2015,67649,7
37,2015,9732,8
37,2015,6,9
37,2015,1847,10
37,2015,22853,11
37,2015,3557,13
37,2016,47257,-9
37,2016,10791,1
37,2016,8662,2
37,2016,2601,3
37,2016,1294,4
37,2016,207,5
37,2016,16653,6
37,2016,32075,7
37,2016,2495,8
37,2016,4,9
37,2016,995,10
37,2016,11250,11
37,2016,3795,13
37,2017,10426,-9
37,2017,15541,1
37,2017,11303,2
37,2017,4227,3
37,2017,2037,4
37,2017,280,5
37,2017,23954,6
37,2017,44414,7
37,2017,3737,8
37,2017,3,9
37,2017,1490,10
37,2017,17546,11
37,2017,7707,13
37,2018,10860,-9
37,2018,11857,1
37,2018,8114,2
37,2018,2439,3
37,2018,1065,4
37,2018,166,5
37,2018,14036,6
37,2018,29500,7
37,2018,1859,8
37,2018,1110,10
37,2018,13345,11
37,2018,6695,13
37,2019,9344,-9
37,2019,13786,1
37,2019,8975,2
37,2019,2386,3
37,2019,1103,4
37,2019,141,5
37,2019,15084,6
37,2019,32298,7
37,2019,1760,8
37,2019,1202,10
37,2019,13855,11
37,2019,1,12
37,2019,7156,13
37,2020,9184,-9
37,2020,14325,1
37,2020,9276,2
37,2020,2044,3
37,2020,1023,4
37,2020,107,5
37,2020,15283,6
37,2020,33245,7
37,2020,1741,8
37,2020,1265,10
37,2020,14039,11
37,2020,7479,13
37,2021,7439,-9
37,2021,13377,1
37,2021,8813,2
37,2021,1701,3
37,2021,931,4
37,2021,102,5
37,2021,14471,6
37,2021,29970,7
37,2021,1422,8
37,2021,1133,10
37,2021,14407,11
37,2021,7389,13
37,2022,7562,-9
37,2022,12457,1
37,2022,8364,2
37,2022,1538,3
37,2022,783,4
37,2022,79,5
37,2022,13928,6
37,2022,28158,7
37,2022,1307,8
37,2022,1012,10
37,2022,14439,11
37,2022,6874,13
37,2023,7210,-9
37,2023,11391,1
37,2023,7799,2
37,2023,1463,3
37,2023,702,4
37,2023,55,5
37,2023,13043,6
37,2023,26241,7
37,2023,1176,8
37,2023,851,10
37,2023,13017,11
37,2023,1,12
37,2023,6745,13
38,2013,1980,-9
38,2013,1479,1
38,2013,1572,2
38,2013,893,3
38,2013,178,4
38,2013,108,5
38,2013,1654,6
38,2013,3674,7
38,2013,151,8
38,2013,198,9
38,2013,163,10
38,2013,1523,11
38,2013,9,12
38,2013,1430,13
38,2014,1702,-9
38,2014,1380,1
38,2014,1678,2
38,2014,841,3
38,2014,177,4
38,2014,109,5
38,2014,1660,6
38,2014,3628,7
38,2014,120,8
38,2014,192,9
38,2014,95,10
38,2014,1576,11
38,2014,2,12
38,2014,1373,13
38,2015,2075,-9
38,2015,1361,1
38,2015,1705,2
38,2015,832,3
38,2015,161,4
38,2015,98,5
38,2015,1534,6
38,2015,3729,7
38,2015,115,8
38,2015,221,9
38,2015,117,10
38,2015,1578,11
38,2015,9,12
38,2015,1408,13
38,2016,4988,-9
38,2016,868,1
38,2016,1189,2
38,2016,640,3
38,2016,123,4
38,2016,39,5
38,2016,1241,6
38,2016,2821,7
38,2016,91,8
38,2016,198,9
38,2016,114,10
38,2016,1447,11
38,2016,21,12
38,2016,1062,13
38,2017,5962,-9
38,2017,595,1
38,2017,922,2
38,2017,497,3
38,2017,95,4
38,2017,31,5
38,2017,1057,6
38,2017,2144,7
38,2017,75,8
38,2017,183,9
38,2017,108,10
38,2017,1349,11
38,2017,15,12
38,2017,945,13
38,2018,6684,-9
38,2018,505,1
38,2018,776,2
38,2018,443,3
38,2018,86,4
38,2018,20,5
38,2018,925,6
38,2018,1853,7
38,2018,59,8
38,2018,150,9
38,2018,87,10
38,2018,1259,11
38,2018,1019,13
38,2019,6204,-9
38,2019,1064,1
38,2019,1308,2
38,2019,580,3
38,2019,140,4
38,2019,46,5
38,2019,865,6
38,2019,2303,7
38,2019,82,8
38,2019,227,9
38,2019,187,10
38,2019,1319,11
38,2019,818,13
38,2020,5041,-9
38,2020,1338,1
38,2020,1398,2
38,2020,536,3
38,2020,120,4
38,2020,48,5
38,2020,866,6
38,2020,2337,7
38,2020,91,8
38,2020,257,9
38,2020,208,10
38,2020,1346,11
38,2020,796,13
38,2021,2453,-9
38,2021,1109,1
38,2021,1160,2
38,2021,441,3
38,2021,90,4
38,2021,46,5
38,2021,897,6
38,2021,2039,7
38,2021,84,8
38,2021,228,9
38,2021,131,10
38,2021,1610,11
38,2021,691,13
38,2022,3921,-9
38,2022,826,1
38,2022,1341,2
38,2022,374,3
38,2022,84,4
38,2022,41,5
38,2022,776,6
38,2022,1768,7
38,2022,85,8
38,2022,189,9
38,2022,132,10
38,2022,1557,11
38,2022,624,13
38,2023,3557,-9
38,2023,447,1
38,2023,1534,2
38,2023,323,3
38,2023,56,4
38,2023,16,5
38,2023,643,6
38,2023,1522,7
38,2023,108,8
38,2023,114,9
38,2023,114,10
38,2023,1495,11
38,2023,508,13
39,2013,8285,-9
39,2013,51257,1
39,2013,23972,2
39,2013,36461,3
39,2013,12552,4
39,2013,905,5
39,2013,47037,6
39,2013,72123,7
39,2013,11810,8
39,2013,3919,9
39,2013,1276,10
39,2013,26975,11
39,2013,19340,12
39,2013,7628,13
39,2014,11754,-9
39,2014,56696,1
39,2014,29221,2
39,2014,38717,3
39,2014,13132,4
39,2014,665,5
39,2014,52876,6
39,2014,84345,7
39,2014,12198,8
39,2014,4412,9
39,2014,1395,10
39,2014,29170,11
39,2014,29813,12
39,2014,8571,13
39,2015,25680,-9
39,2015,63277,1
39,2015,36066,2
39,2015,41678,3
39,2015,13644,4
39,2015,696,5
39,2015,57789,6
39,2015,95157,7
39,2015,12348,8
39,2015,5043,9
39,2015,1601,10
39,2015,28773,11
39,2015,20994,12
39,2015,12348,13
39,2016,18027,-9
39,2016,69878,1
39,2016,40529,2
39,2016,42247,3
39,2016,14223,4
39,2016,546,5
39,2016,52505,6
39,2016,98206,7
39,2016,12397,8
39,2016,5402,9
39,2016,1685,10
39,2016,29290,11
39,2016,26529,12
39,2016,18681,13
39,2017,98720,-9
39,2017,81944,1
39,2017,57230,2
39,2017,48854,3
39,2017,12695,4
39,2017,431,5
39,2017,48193,6
39,2017,97173,7
39,2017,12708,8
39,2017,6057,9
39,2017,3058,10
39,2017,37067,11
39,2017,204,12
39,2017,27369,13
39,2018,32914,-9
39,2018,81606,1
39,2018,56358,2
39,2018,46031,3
39,2018,10883,4
39,2018,613,5
39,2018,50830,6
39,2018,109851,7
39,2018,12312,8
39,2018,5983,9
39,2018,2834,10
39,2018,39569,11
39,2018,92,12
39,2018,32222,13
39,2019,4800,-9
39,2019,113704,1
39,2019,77825,2
39,2019,54954,3
39,2019,13068,4
39,2019,634,5
39,2019,61548,6
39,2019,142395,7
39,2019,15117,8
39,2019,6896,9
39,2019,3388,10
39,2019,45127,11
39,2019,67,12
39,2019,39753,13
39,2020,86376,-9
39,2020,83096,1
39,2020,61936,2
39,2020,40729,3
39,2020,7654,4
39,2020,388,5
39,2020,48804,6
39,2020,104648,7
39,2020,10265,8
39,2020,5037,9
39,2020,2538,10
39,2020,36777,11
39,2020,287,12
39,2020,26863,13
39,2022,907,-9
39,2022,18058,1
39,2022,11128,2
39,2022,5634,3
39,2022,1017,4
39,2022,75,5
39,2022,6589,6
39,2022,16732,7
39,2022,1461,8
39,2022,567,9
39,2022,405,10
39,2022,7159,11
39,2022,110,12
39,2022,4589,13
39,2023,1227,-9
39,2023,23494,1
39,2023,14533,2
39,2023,7205,3
39,2023,1405,4
39,2023,82,5
39,2023,7467,6
39,2023,20797,7
39,2023,1772,8
39,2023,722,9
39,2023,487,10
39,2023,7702,11
39,2023,105,12
39,2023,5624,13
40,2013,8907,-9
40,2013,7770,1
40,2013,8088,2
40,2013,2512,3
40,2013,1000,4
40,2013,63,5
40,2013,12688,6
40,2013,20665,7
40,2013,1129,8
40,2013,246,9
40,2013,1545,10
40,2013,7789,11
40,2013,5007,13
40,2014,7615,-9
40,2014,8438,1
40,2014,5104,2
40,2014,2655,3
40,2014,1241,4
40,2014,33,5
40,2014,15956,6
40,2014,24389,7
40,2014,1265,8
40,2014,410,9
40,2014,66,10
40,2014,8545,11
40,2014,4034,13
40,2015,9042,-9
40,2015,8231,1
40,2015,4913,2
40,2015,2302,3
40,2015,1014,4
40,2015,34,5
40,2015,13087,6
40,2015,20980,7
40,2015,1057,8
40,2015,357,9
40,2015,64,10
40,2015,7179,11
40,2015,6576,13
40,2016,9411,-9
40,2016,11446,1
40,2016,8082,2
40,2016,3506,3
40,2016,1114,4
40,2016,33,5
40,2016,12296,6
40,2016,29046,7
40,2016,1470,8
40,2016,241,9
40,2016,108,10
40,2016,9486,11
40,2016,6071,13
40,2017,11230,-9
40,2017,12600,1
40,2017,9392,2
40,2017,3604,3
40,2017,957,4
40,2017,45,5
40,2017,11417,6
40,2017,31174,7
40,2017,1518,8
40,2017,84,9
40,2017,103,10
40,2017,9803,11
40,2017,4441,13
40,2018,14314,-9
40,2018,14598,1
40,2018,9959,2
40,2018,3580,3
40,2018,829,4
40,2018,37,5
40,2018,10429,6
40,2018,32047,7
40,2018,1466,8
40,2018,133,9
40,2018,141,10
40,2018,9690,11
40,2018,4608,13
40,2019,14686,-9
40,2019,15879,1
40,2019,10399,2
40,2019,3679,3
40,2019,702,4
40,2019,28,5
40,2019,10210,6
40,2019,33711,7
40,2019,1497,8
40,2019,431,9
40,2019,129,10
40,2019,9948,11
40,2019,1,12
40,2019,5338,13
40,2020,14264,-9
40,2020,16411,1
40,2020,11924,2
40,2020,3711,3
40,2020,594,4
40,2020,22,5
40,2020,10027,6
40,2020,34522,7
40,2020,1423,8
40,2020,467,9
40,2020,164,10
40,2020,9987,11
40,2020,1,12
40,2020,5556,13
40,2021,11920,-9
40,2021,18885,1
40,2021,13446,2
40,2021,3648,3
40,2021,530,4
40,2021,18,5
40,2021,9539,6
40,2021,33917,7
40,2021,1191,8
40,2021,494,9
40,2021,191,10
40,2021,10045,11
40,2021,3,12
40,2021,5322,13
40,2022,12904,-9
40,2022,22103,1
40,2022,16954,2
40,2022,4049,3
40,2022,766,4
40,2022,21,5
40,2022,9539,6
40,2022,34666,7
40,2022,1172,8
40,2022,523,9
40,2022,248,10
40,2022,10293,11
40,2022,2,12
40,2022,4654,13
40,2023,21317,-9
40,2023,21764,1
40,2023,18965,2
40,2023,4227,3
40,2023,959,4
40,2023,27,5
40,2023,9148,6
40,2023,32609,7
40,2023,978,8
40,2023,528,9
40,2023,282,10
40,2023,10429,11
40,2023,2,12
40,2023,4175,13
41,2013,46241,-9
41,2013,25323,1
41,2013,9678,2
41,2013,7524,3
41,2013,627,4
41,2013,658,5
41,2013,8004,6
41,2013,17247,7
41,2013,1700,8
41,2013,1602,9
41,2013,231,10
41,2013,9076,11
41,2013,2,12
41,2013,1332,13
41,2014,41664,-9
41,2014,24297,1
41,2014,8061,2
41,2014,10203,3
41,2014,823,4
41,2014,439,5
41,2014,5299,6
41,2014,16212,7
41,2014,1498,8
41,2014,966,9
41,2014,291,10
41,2014,6921,11
41,2014,1,12
41,2014,3889,13
41,2015,36117,-9
41,2015,30886,1
41,2015,13826,2
41,2015,258,3
41,2015,518,4
41,2015,503,5
41,2015,9757,6
41,2015,25331,7
41,2015,1270,8
41,2015,1596,9
41,2015,338,10
41,2015,10314,11
41,2015,867,13
41,2016,299,-9
41,2016,42457,1
41,2016,18366,2
41,2016,8900,3
41,2016,694,4
41,2016,382,5
41,2016,9926,6
41,2016,25472,7
41,2016,1777,8
41,2016,1652,9
41,2016,3143,10
41,2016,11282,11
41,2016,25,12
41,2016,1944,13
41,2017,83,-9
41,2017,41370,1
41,2017,27092,2
41,2017,965,5
41,2017,9178,6
41,2017,26730,7
41,2017,793,10
41,2017,11787,11
41,2017,8,12
41,2017,8487,13
41,2018,37,-9
41,2018,42072,1
41,2018,25240,2
41,2018,7672,3
41,2018,421,4
41,2018,306,5
41,2018,8849,6
41,2018,25805,7
41,2018,1481,8
41,2018,1731,9
41,2018,691,10
41,2018,11178,11
41,2018,1,12
41,2018,9259,13
41,2019,1630,-9
41,2019,48354,1
41,2019,30829,2
41,2019,33,3
41,2019,11,4
41,2019,764,5
41,2019,9239,6
41,2019,29497,7
41,2019,5,8
41,2019,25,9
41,2019,950,10
41,2019,11544,11
41,2019,1,12
41,2019,10048,13
41,2020,85,-9
41,2020,42378,1
41,2020,31344,2
41,2020,8784,3
41,2020,471,4
41,2020,443,5
41,2020,8685,6
41,2020,27416,7
41,2020,1232,8
41,2020,701,9
41,2020,1104,10
41,2020,11235,11
41,2020,4,12
41,2020,11552,13
41,2021,44,-9
41,2021,50373,1
41,2021,35879,2
41,2021,8458,3
41,2021,356,4
41,2021,308,5
41,2021,9111,6
41,2021,30069,7
41,2021,1152,8
41,2021,12,9
41,2021,1084,10
41,2021,11621,11
41,2021,1,12
41,2021,10413,13
41,2022,133,-9
41,2022,53188,1
41,2022,41074,2
41,2022,9016,3
41,2022,316,4
41,2022,243,5
41,2022,9445,6
41,2022,31528,7
41,2022,973,8
41,2022,1823,9
41,2022,1249,10
41,2022,11767,11
41,2022,10895,13
41,2023,3646,-9
41,2023,51797,1
41,2023,46646,2
41,2023,10186,3
41,2023,317,4
41,2023,195,5
41,2023,10279,6
41,2023,32642,7
41,2023,897,8
41,2023,1921,9
41,2023,1192,10
41,2023,12255,11
41,2023,11159,13
42,2013,230899,-9
42,2013,47739,1
42,2013,27382,2
42,2013,50211,3
42,2013,10400,4
42,2013,5545,5
42,2013,48340,6
42,2013,91309,7
42,2013,10784,8
42,2013,20258,9
42,2013,527,10
42,2013,19233,11
42,2013,71102,12
42,2013,12876,13
42,2014,132985,-9
42,2014,48458,1
42,2014,29742,2
42,2014,55251,3
42,2014,11399,4
42,2014,5191,5
42,2014,68006,6
42,2014,107455,7
42,2014,11605,8
42,2014,24729,9
42,2014,711,10
42,2014,34573,11
42,2014,73950,12
42,2014,11515,13
42,2016,83114,-9
42,2016,58157,1
42,2016,37800,2
42,2016,60275,3
42,2016,11755,4
42,2016,3197,5
42,2016,76667,6
42,2016,124146,7
42,2016,12211,8
42,2016,26247,9
42,2016,1037,10
42,2016,37883,11
42,2016,11129,13
42,2017,74126,-9
42,2017,68334,1
42,2017,47858,2
42,2017,62899,3
42,2017,11720,4
42,2017,3510,5
42,2017,69521,6
42,2017,135638,7
42,2017,13149,8
42,2017,21511,9
42,2017,1365,10
42,2017,39251,11
42,2017,3,12
42,2017,24554,13
42,2018,77376,-9
42,2018,73929,1
42,2018,53929,2
42,2018,60220,3
42,2018,10379,4
42,2018,3356,5
42,2018,53532,6
42,2018,129290,7
42,2018,12272,8
42,2018,11778,9
42,2018,1710,10
42,2018,38188,11
42,2018,1,12
42,2018,39477,13
42,2019,82982,-9
42,2019,81901,1
42,2019,59574,2
42,2019,60524,3
42,2019,10800,4
42,2019,2944,5
42,2019,52983,6
42,2019,130778,7
42,2019,12221,8
42,2019,9240,9
42,2019,1697,10
42,2019,38102,11
42,2019,1,12
42,2019,43166,13
42,2020,89171,-9
42,2020,84896,1
42,2020,67188,2
42,2020,61058,3
42,2020,10021,4
42,2020,2779,5
42,2020,54418,6
42,2020,132628,7
42,2020,11438,8
42,2020,6188,9
42,2020,2143,10
42,2020,39332,11
42,2020,42370,13
42,2021,75947,-9
42,2021,84530,1
42,2021,68137,2
42,2021,57251,3
42,2021,9817,4
42,2021,2067,5
42,2021,51182,6
42,2021,124594,7
42,2021,10285,8
42,2021,5484,9
42,2021,2203,10
42,2021,38468,11
42,2021,2,12
42,2021,41379,13
42,2022,67759,-9
42,2022,76930,1
42,2022,71013,2
42,2022,51838,3
42,2022,7562,4
42,2022,1804,5
42,2022,49714,6
42,2022,117008,7
42,2022,8084,8
42,2022,4948,9
42,2022,2253,10
42,2022,38238,11
42,2022,1,12
42,2022,38987,13
42,2023,65230,-9
42,2023,82201,1
42,2023,76653,2
42,2023,46419,3
42,2023,5768,4
42,2023,1865,5
42,2023,46797,6
42,2023,112262,7
42,2023,6297,8
42,2023,2532,9
42,2023,2378,10
42,2023,35936,11
42,2023,1,12
42,2023,40537,13
44,2013,10087,-9
44,2013,3113,1
44,2013,1985,2
44,2013,1460,3
44,2013,575,4
44,2013,85,5
44,2013,4989,6
44,2013,6777,7
44,2013,265,8
44,2013,164,9
44,2013,34,10
44,2013,2324,11
44,2013,39,12
44,2013,250,13
44,2014,11668,-9
44,2014,2858,1
44,2014,1852,2
44,2014,1314,3
44,2014,559,4
44,2014,52,5
44,2014,4172,6
44,2014,5608,7
44,2014,229,8
44,2014,166,9
44,2014,30,10
44,2014,1958,11
44,2014,33,12
44,2014,233,13
44,2015,16220,-9
44,2015,2445,1
44,2015,1391,2
44,2015,992,3
44,2015,406,4
44,2015,71,5
44,2015,3305,6
44,2015,5048,7
44,2015,184,8
44,2015,120,9
44,2015,44,10
44,2015,1618,11
44,2015,43,12
44,2015,174,13
44,2016,7977,-9
44,2016,2868,1
44,2016,2035,2
44,2016,1418,3
44,2016,407,4
44,2016,35,5
44,2016,3196,6
44,2016,8418,7
44,2016,171,8
44,2016,171,9
44,2016,270,10
44,2016,3752,11
44,2016,925,13
44,2017,6565,-9
44,2017,3100,1
44,2017,2224,2
44,2017,1459,3
44,2017,434,4
44,2017,37,5
44,2017,3273,6
44,2017,9009,7
44,2017,179,8
44,2017,165,9
44,2017,261,10
44,2017,3714,11
44,2017,829,13
44,2018,6463,-9
44,2018,2151,1
44,2018,2872,2
44,2018,1578,3
44,2018,389,4
44,2018,12,5
44,2018,3072,6
44,2018,8581,7
44,2018,215,8
44,2018,165,9
44,2018,330,10
44,2018,3698,11
44,2018,857,13
44,2019,3173,-9
44,2019,3067,1
44,2019,3696,2
44,2019,1820,3
44,2019,403,4
44,2019,18,5
44,2019,3406,6
44,2019,10173,7
44,2019,227,8
44,2019,187,9
44,2019,345,10
44,2019,3880,11
44,2019,1,12
44,2019,1082,13
44,2020,2985,-9
44,2020,3104,1
44,2020,3516,2
44,2020,1798,3
44,2020,340,4
44,2020,15,5
44,2020,3355,6
44,2020,10121,7
44,2020,219,8
44,2020,188,9
44,2020,362,10
44,2020,3886,11
44,2020,1,12
44,2020,996,13
44,2021,2491,-9
44,2021,3759,1
44,2021,3136,2
44,2021,1687,3
44,2021,220,4
44,2021,29,5
44,2021,3194,6
44,2021,9572,7
44,2021,152,8
44,2021,192,9
44,2021,285,10
44,2021,3911,11
44,2021,1,12
44,2021,909,13
44,2022,2493,-9
44,2022,4064,1
44,2022,3644,2
44,2022,1696,3
44,2022,215,4
44,2022,23,5
44,2022,3127,6
44,2022,9543,7
44,2022,151,8
44,2022,202,9
44,2022,283,10
44,2022,3873,11
44,2022,2,12
44,2022,889,13
44,2023,1732,-9
44,2023,3928,1
44,2023,3473,2
44,2023,1436,3
44,2023,141,4
44,2023,12,5
44,2023,2904,6
44,2023,9230,7
44,2023,143,8
44,2023,243,9
44,2023,269,10
44,2023,3708,11
44,2023,897,13
45,2013,2623,-9
45,2013,6864,1
45,2013,4160,2
45,2013,9814,3
45,2013,2633,4
45,2013,210,5
45,2013,12133,6
45,2013,18479,7
45,2013,2401,8
45,2013,492,9
45,2013,917,10
45,2013,15026,11
45,2013,2098,12
45,2013,1451,13
45,2014,2708,-9
45,2014,7381,1
45,2014,4411,2
45,2014,9830,3
45,2014,2502,4
45,2014,188,5
45,2014,12239,6
45,2014,19115,7
45,2014,2437,8
45,2014,488,9
45,2014,910,10
45,2014,15231,11
45,2014,2091,12
45,2014,1451,13
45,2015,3173,-9
45,2015,7964,1
45,2015,4955,2
45,2015,10122,3
45,2015,2253,4
45,2015,212,5
45,2015,12204,6
45,2015,20400,7
45,2015,2442,8
45,2015,492,9
45,2015,850,10
45,2015,15051,11
45,2015,1844,12
45,2015,1324,13
45,2016,5341,-9
45,2016,8336,1
45,2016,5335,2
45,2016,10242,3
45,2016,2100,4
45,2016,209,5
45,2016,10534,6
45,2016,20026,7
45,2016,2411,8
45,2016,540,9
45,2016,767,10
45,2016,14781,11
45,2016,1633,12
45,2016,2999,13
45,2017,5265,-9
45,2017,9103,1
45,2017,5645,2
45,2017,10216,3
45,2017,1975,4
45,2017,191,5
45,2017,10034,6
45,2017,19616,7
45,2017,2336,8
45,2017,569,9
45,2017,721,10
45,2017,14774,11
45,2017,1664,12
45,2017,3645,13
45,2018,2850,-9
45,2018,10560,1
45,2018,6094,2
45,2018,10116,3
45,2018,1855,4
45,2018,224,5
45,2018,10406,6
45,2018,20038,7
45,2018,2313,8
45,2018,612,9
45,2018,871,10
45,2018,15727,11
45,2018,1908,12
45,2018,3618,13
45,2019,4660,-9
45,2019,13265,1
45,2019,7352,2
45,2019,10730,3
45,2019,2310,4
45,2019,201,5
45,2019,11384,6
45,2019,23100,7
45,2019,2501,8
45,2019,698,9
45,2019,1088,10
45,2019,16491,11
45,2019,1978,12
45,2019,3756,13
45,2020,4492,-9
45,2020,14379,1
45,2020,7944,2
45,2020,10371,3
45,2020,2413,4
45,2020,217,5
45,2020,11149,6
45,2020,22732,7
45,2020,2342,8
45,2020,726,9
45,2020,1066,10
45,2020,16492,11
45,2020,1688,12
45,2020,3744,13
45,2021,3368,-9
45,2021,14107,1
45,2021,8453,2
45,2021,9044,3
45,2021,2060,4
45,2021,221,5
45,2021,11273,6
45,2021,22941,7
45,2021,1811,8
45,2021,673,9
45,2021,1070,10
45,2021,16661,11
45,2021,1728,12
45,2021,3334,13
45,2022,3570,-9
45,2022,15166,1
45,2022,8987,2
45,2022,9014,3
45,2022,2082,4
45,2022,209,5
45,2022,11457,6
45,2022,23135,7
45,2022,1682,8
45,2022,709,9
45,2022,1014,10
45,2022,16589,11
45,2022,1594,12
45,2022,3161,13
45,2023,3413,-9
45,2023,14680,1
45,2023,9238,2
45,2023,9089,3
45,2023,1985,4
45,2023,71,5
45,2023,10993,6
45,2023,21679,7
45,2023,1550,8
45,2023,716,9
45,2023,973,10
45,2023,16322,11
45,2023,1432,12
45,2023,3019,13
46,2013,55,-9
46,2013,3328,1
46,2013,947,2
46,2013,1233,3
46,2013,321,4
46,2013,222,5
46,2013,1785,6
46,2013,3394,7
46,2013,395,8
46,2013,173,9
46,2013,7,10
46,2013,1679,11
46,2013,79,12
46,2013,820,13
46,2014,74,-9
46,2014,3466,1
46,2014,1054,2
46,2014,1257,3
46,2014,267,4
46,2014,199,5
46,2014,1820,6
46,2014,3520,7
46,2014,366,8
46,2014,184,9
46,2014,8,10
46,2014,1639,11
46,2014,78,12
46,2014,885,13
46,2015,91,-9
46,2015,3782,1
46,2015,1174,2
46,2015,1286,3
46,2015,241,4
46,2015,227,5
46,2015,1882,6
46,2015,3857,7
46,2015,346,8
46,2015,202,9
46,2015,7,10
46,2015,1788,11
46,2015,76,12
46,2015,969,13
46,2016,888,-9
46,2016,3815,1
46,2016,1216,2
46,2016,1251,3
46,2016,238,4
46,2016,132,5
46,2016,1572,6
46,2016,3467,7
46,2016,287,8
46,2016,168,9
46,2016,8,10
46,2016,1465,11
46,2016,34,12
46,2016,1514,13
46,2017,1009,-9
46,2017,3542,1
46,2017,1365,2
46,2017,1210,3
46,2017,200,4
46,2017,131,5
46,2017,1476,6
46,2017,3476,7
46,2017,253,8
46,2017,154,9
46,2017,5,10
46,2017,1408,11
46,2017,21,12
46,2017,1476,13
46,2018,968,-9
46,2018,3932,1
46,2018,1561,2
46,2018,1225,3
46,2018,177,4
46,2018,88,5
46,2018,1490,6
46,2018,3800,7
46,2018,282,8
46,2018,153,9
46,2018,5,10
46,2018,1442,11
46,2018,19,12
46,2018,1136,13
46,2019,1059,-9
46,2019,4069,1
46,2019,1587,2
46,2019,1145,3
46,2019,175,4
46,2019,77,5
46,2019,1429,6
46,2019,3819,7
46,2019,295,8
46,2019,120,9
46,2019,5,10
46,2019,1379,11
46,2019,19,12
46,2019,1029,13
46,2020,1017,-9
46,2020,4098,1
46,2020,1646,2
46,2020,1099,3
46,2020,159,4
46,2020,50,5
46,2020,1334,6
46,2020,3571,7
46,2020,246,8
46,2020,106,9
46,2020,6,10
46,2020,1340,11
46,2020,17,12
46,2020,1117,13
46,2021,942,-9
46,2021,3250,1
46,2021,2484,2
46,2021,1021,3
46,2021,110,4
46,2021,80,5
46,2021,988,6
46,2021,3929,7
46,2021,248,8
46,2021,90,9
46,2021,44,10
46,2021,1294,11
46,2021,168,12
46,2021,897,13
46,2022,1482,-9
46,2022,4130,1
46,2022,3111,2
46,2022,1173,3
46,2022,130,4
46,2022,89,5
46,2022,1106,6
46,2022,4363,7
46,2022,280,8
46,2022,106,9
46,2022,88,10
46,2022,1487,11
46,2022,330,12
46,2022,984,13
46,2023,1391,-9
46,2023,3420,1
46,2023,2450,2
46,2023,759,3
46,2023,105,4
46,2023,27,5
46,2023,628,6
46,2023,2682,7
46,2023,240,8
46,2023,30,9
46,2023,90,10
46,2023,606,11
46,2023,247,12
46,2023,512,13
47,2013,8576,-9
47,2013,7479,1
47,2013,10056,2
47,2013,5805,3
47,2013,1066,4
47,2013,275,5
47,2013,23132,6
47,2013,28043,7
47,2013,1254,8
47,2013,356,9
47,2013,415,10
47,2013,7644,11
47,2013,46,12
47,2013,1489,13
47,2014,5927,-9
47,2014,8268,1
47,2014,9896,2
47,2014,5117,3
47,2014,1089,4
47,2014,479,5
47,2014,26789,6
47,2014,34016,7
47,2014,1376,8
47,2014,445,9
47,2014,365,10
47,2014,11567,11
47,2014,6,12
47,2014,5925,13
47,2015,27345,-9
47,2015,7560,1
47,2015,8091,2
47,2015,4750,3
47,2015,884,4
47,2015,325,5
47,2015,22418,6
47,2015,30436,7
47,2015,1124,8
47,2015,445,9
47,2015,407,10
47,2015,9180,11
47,2015,1,12
47,2015,2202,13
47,2016,42541,-9
47,2016,7776,1
47,2016,7624,2
47,2016,5198,3
47,2016,843,4
47,2016,136,5
47,2016,13829,6
