STATEFIP,YEAR,COUNT(MH2),MH2
27,2014,13832,1
27,2014,24877,2
27,2014,8571,3
27,2014,2527,4
27,2014,2471,5
27,2014,9170,6
27,2014,26504,7
27,2014,2975,8
27,2014,2489,9
27,2014,5020,10
27,2014,3930,11
27,2014,510,12
27,2014,6240,13
27,2015,104676,-9
27,2015,15285,1
27,2015,29056,2
27,2015,8981,3
27,2015,2495,4
27,2015,2465,5
27,2015,9622,6
27,2015,30505,7
27,2015,2956,8
27,2015,2840,9
27,2015,5498,10
27,2015,4138,11
27,2015,585,12
27,2015,6684,13
27,2016,123363,-9
27,2016,16482,1
27,2016,33379,2
27,2016,9998,3
27,2016,2358,4
27,2016,1791,5
27,2016,9264,6
27,2016,34352,7
27,2016,2980,8
27,2016,2847,9
27,2016,5453,10
27,2016,4358,11
27,2016,568,12
27,2016,11831,13
27,2017,136446,-9
27,2017,16604,1
27,2017,34636,2
27,2017,11168,3
27,2017,1789,4
27,2017,156,5
27,2017,6734,6
27,2017,37165,7
27,2017,2336,8
27,2017,120,9
27,2017,5908,10
27,2017,4424,11
27,2017,54,12
27,2017,13111,13
27,2018,95098,-9
27,2018,30224,1
27,2018,49391,2
27,2018,16257,3
27,2018,3535,4
27,2018,1225,5
27,2018,9786,6
27,2018,47218,7
27,2018,4041,8
27,2018,2114,9
27,2018,6541,10
27,2018,4906,11
27,2018,224,12
27,2018,17402,13
27,2019,108556,-9
27,2019,27621,1
27,2019,49052,2
27,2019,15438,3
27,2019,2460,4
27,2019,69,5
27,2019,7245,6
27,2019,45656,7
27,2019,3488,8
27,2019,31,9
27,2019,6082,10
27,2019,4331,11
27,2019,29,12
27,2019,17612,13
27,2020,125684,-9
27,2020,29622,1
27,2020,52894,2
27,2020,15618,3
27,2020,2213,4
27,2020,186,5
27,2020,8248,6
27,2020,51020,7
27,2020,3136,8
27,2020,112,9
27,2020,6933,10
27,2020,5341,11
27,2020,65,12
27,2020,17376,13
27,2021,122599,-9
27,2021,29192,1
27,2021,53791,2
27,2021,15589,3
27,2021,1737,4
27,2021,172,5
27,2021,8082,6
27,2021,51066,7
27,2021,2426,8
27,2021,126,9
27,2021,6538,10
27,2021,5262,11
27,2021,73,12
27,2021,16172,13
27,2022,123699,-9
27,2022,35663,1
27,2022,63566,2
27,2022,18582,3
27,2022,1964,4
27,2022,129,5
27,2022,8684,6
27,2022,58845,7
27,2022,2485,8
27,2022,103,9
27,2022,7007,10
27,2022,5538,11
27,2022,58,12
27,2022,18779,13
27,2023,109834,-9
27,2023,45851,1
27,2023,76294,2
27,2023,23501,3
27,2023,2444,4
27,2023,106,5
27,2023,9929,6
27,2023,67007,7
27,2023,2874,8
27,2023,4967,9
27,2023,8053,10
27,2023,6057,11
27,2023,50,12
27,2023,21590,13
28,2013,34980,-9
28,2013,595,1
28,2013,1111,2
28,2013,593,3
28,2013,346,4
28,2013,71,5
28,2013,461,6
28,2013,1734,7
28,2013,1177,8
28,2013,116,9
28,2013,2841,10
28,2013,180,11
28,2013,1681,12
28,2013,41493,13
28,2014,79653,-9
28,2014,308,1
28,2014,518,2
28,2014,298,3
28,2014,264,4
28,2014,22,5
28,2014,240,6
28,2014,412,7
28,2014,558,8
28,2014,35,9
28,2014,1572,10
28,2014,98,11
28,2014,919,12
28,2014,1065,13
28,2015,77531,-9
28,2015,542,1
28,2015,925,2
28,2015,510,3
28,2015,446,4
28,2015,56,5
28,2015,347,6
28,2015,646,7
28,2015,1057,8
28,2015,86,9
28,2015,3264,10
28,2015,171,11
28,2015,1634,12
28,2015,3064,13
28,2016,56595,-9
28,2016,2166,1
28,2016,4553,2
28,2016,2373,3
28,2016,698,4
28,2016,79,5
28,2016,1143,6
28,2016,2446,7
28,2016,3268,8
28,2016,301,9
28,2016,1788,10
28,2016,382,11
28,2016,4940,12
28,2016,2700,13
28,2017,47942,-9
28,2017,2267,1
28,2017,4530,2
28,2017,2409,3
28,2017,748,4
28,2017,52,5
28,2017,1124,6
28,2017,2931,7
28,2017,2905,8
28,2017,259,9
28,2017,1095,10
28,2017,438,11
28,2017,4890,12
28,2017,2277,13
28,2018,50664,-9
28,2018,3245,1
28,2018,6740,2
28,2018,3295,3
28,2018,907,4
28,2018,84,5
28,2018,1548,6
28,2018,4282,7
28,2018,3750,8
28,2018,391,9
28,2018,1235,10
28,2018,630,11
28,2018,5771,12
28,2018,2907,13
28,2019,48667,-9
28,2019,3602,1
28,2019,7526,2
28,2019,3860,3
28,2019,953,4
28,2019,95,5
28,2019,1745,6
28,2019,5077,7
28,2019,3830,8
28,2019,478,9
28,2019,1186,10
28,2019,743,11
28,2019,6444,12
28,2019,3200,13
28,2020,54629,-9
28,2020,4471,1
28,2020,8940,2
28,2020,4764,3
28,2020,1093,4
28,2020,120,5
28,2020,1934,6
28,2020,6008,7
28,2020,4274,8
28,2020,633,9
28,2020,1464,10
28,2020,1009,11
28,2020,8081,12
28,2020,4641,13
28,2021,50597,-9
28,2021,4445,1
28,2021,8762,2
28,2021,4553,3
28,2021,963,4
28,2021,84,5
28,2021,1571,6
28,2021,5798,7
28,2021,3633,8
28,2021,650,9
28,2021,1287,10
28,2021,1082,11
28,2021,7454,12
28,2021,4906,13
28,2022,59614,-9
28,2022,5530,1
28,2022,10927,2
28,2022,5282,3
28,2022,1116,4
28,2022,96,5
28,2022,1861,6
28,2022,6931,7
28,2022,4010,8
28,2022,732,9
28,2022,1401,10
28,2022,1232,11
28,2022,7955,12
28,2022,5580,13
28,2023,66890,-9
28,2023,6318,1
28,2023,12409,2
28,2023,6008,3
28,2023,1236,4
28,2023,113,5
28,2023,2074,6
28,2023,7805,7
28,2023,4309,8
28,2023,826,9
28,2023,1394,10
28,2023,1410,11
28,2023,8327,12
28,2023,6077,13
29,2013,69270,-9
29,2013,747,1
29,2013,663,2
29,2013,626,3
29,2013,46,4
29,2013,25,5
29,2013,1427,6
29,2013,1765,7
29,2013,132,8
29,2013,95,9
29,2013,108,10
29,2013,630,11
29,2013,5,12
29,2013,168,13
29,2014,67758,-9
29,2014,823,1
29,2014,694,2
29,2014,641,3
29,2014,54,4
29,2014,23,5
29,2014,1681,6
29,2014,1836,7
29,2014,125,8
29,2014,91,9
29,2014,98,10
29,2014,670,11
29,2014,176,13
29,2015,67244,-9
29,2015,1030,1
29,2015,894,2
29,2015,713,3
29,2015,60,4
29,2015,26,5
29,2015,1948,6
29,2015,2203,7
29,2015,144,8
29,2015,117,9
29,2015,111,10
29,2015,765,11
29,2015,1,12
29,2015,216,13
29,2016,65956,-9
29,2016,2351,1
29,2016,1552,2
29,2016,778,3
29,2016,68,4
29,2016,1442,6
29,2016,2135,7
29,2016,170,8
29,2016,132,10
29,2016,765,11
29,2016,919,13
29,2017,65682,-9
29,2017,2667,1
29,2017,1795,2
29,2017,822,3
29,2017,111,4
29,2017,1757,6
29,2017,2439,7
29,2017,290,8
29,2017,183,10
29,2017,884,11
29,2017,867,13
29,2018,63013,-9
29,2018,2589,1
29,2018,2104,2
29,2018,908,3
29,2018,127,4
29,2018,2103,6
29,2018,2970,7
29,2018,358,8
29,2018,246,10
29,2018,1082,11
29,2018,909,13
29,2019,65261,-9
29,2019,2600,1
29,2019,2430,2
29,2019,1110,3
29,2019,151,4
29,2019,2448,6
29,2019,3620,7
29,2019,486,8
29,2019,325,10
29,2019,1263,11
29,2019,1,12
29,2019,1076,13
29,2020,74883,-9
29,2020,1816,1
29,2020,942,2
29,2020,507,3
29,2020,49,4
29,2020,1017,6
29,2020,1587,7
29,2020,204,8
29,2020,152,10
29,2020,536,11
29,2020,424,13
29,2021,34362,-9
29,2021,7983,1
29,2021,17759,2
29,2021,4475,3
29,2021,278,4
29,2021,118,5
29,2021,2055,6
29,2021,7249,7
29,2021,1866,8
29,2021,1684,10
29,2021,42,11
29,2021,686,12
29,2021,3850,13
29,2022,32519,-9
29,2022,7419,1
29,2022,16766,2
29,2022,4529,3
29,2022,230,4
29,2022,71,5
29,2022,1616,6
29,2022,5433,7
29,2022,1951,8
29,2022,1410,10
29,2022,55,11
29,2022,302,12
29,2022,3006,13
29,2023,28205,-9
29,2023,6424,1
29,2023,15508,2
29,2023,4575,3
29,2023,233,4
29,2023,58,5
29,2023,1442,6
29,2023,4756,7
29,2023,2116,8
29,2023,1,9
29,2023,1245,10
29,2023,41,11
29,2023,199,12
29,2023,2645,13
30,2013,26399,-9
30,2013,1735,1
30,2013,2291,2
30,2013,1550,3
30,2013,237,4
30,2013,386,5
30,2013,1706,6
30,2013,2787,7
30,2013,983,8
30,2013,290,9
30,2013,470,10
30,2013,617,11
30,2013,1137,12
30,2013,1224,13
30,2014,27063,-9
30,2014,2042,1
30,2014,2610,2
30,2014,1857,3
30,2014,228,4
30,2014,379,5
30,2014,1701,6
30,2014,2871,7
30,2014,1033,8
30,2014,346,9
30,2014,515,10
30,2014,605,11
30,2014,1233,12
30,2014,1309,13
30,2015,28027,-9
30,2015,2289,1
30,2015,2995,2
30,2015,1837,3
30,2015,259,4
30,2015,368,5
30,2015,1725,6
30,2015,3298,7
30,2015,927,8
30,2015,360,9
30,2015,623,10
30,2015,672,11
30,2015,1355,12
30,2015,1553,13
30,2016,25639,-9
30,2016,1532,1
30,2016,2326,2
30,2016,1407,3
30,2016,164,4
30,2016,226,5
30,2016,1247,6
30,2016,2097,7
30,2016,742,8
30,2016,288,9
30,2016,408,10
30,2016,402,11
30,2016,840,12
30,2016,1158,13
30,2017,30215,-9
30,2017,2765,1
30,2017,3955,2
30,2017,2072,3
30,2017,168,4
30,2017,207,5
30,2017,1224,6
30,2017,3790,7
30,2017,772,8
30,2017,442,9
30,2017,292,10
30,2017,469,11
30,2017,234,12
30,2017,3910,13
30,2018,30856,-9
30,2018,4861,1
30,2018,8637,2
30,2018,2696,3
30,2018,195,4
30,2018,285,5
30,2018,1671,6
30,2018,5612,7
30,2018,776,8
30,2018,428,9
30,2018,600,10
30,2018,484,11
30,2018,53,12
30,2018,5896,13
30,2019,45001,-9
30,2019,3634,1
30,2019,6720,2
30,2019,2610,3
30,2019,193,4
30,2019,284,5
30,2019,1547,6
30,2019,5096,7
30,2019,701,8
30,2019,527,9
30,2019,355,10
30,2019,631,11
30,2019,22,12
30,2019,4449,13
30,2020,48587,-9
30,2020,3231,1
30,2020,6308,2
30,2020,2243,3
30,2020,134,4
30,2020,240,5
30,2020,1417,6
30,2020,4920,7
30,2020,591,8
30,2020,308,9
30,2020,252,10
30,2020,656,11
30,2020,19,12
30,2020,5507,13
30,2021,47411,-9
30,2021,3464,1
30,2021,6982,2
30,2021,2604,3
30,2021,135,4
30,2021,143,5
30,2021,1349,6
30,2021,5138,7
30,2021,534,8
30,2021,153,9
30,2021,176,10
30,2021,682,11
30,2021,14,12
30,2021,2969,13
30,2022,47820,-9
30,2022,4671,1
30,2022,12019,2
30,2022,2879,3
30,2022,542,4
30,2022,258,5
30,2022,1508,6
30,2022,5003,7
30,2022,489,8
30,2022,75,9
30,2022,524,10
30,2022,695,11
30,2022,79,12
30,2022,3660,13
30,2023,49623,-9
30,2023,3899,1
30,2023,7881,2
30,2023,3418,3
30,2023,128,4
30,2023,233,5
30,2023,1493,6
30,2023,5092,7
30,2023,404,8
30,2023,10,9
30,2023,497,10
30,2023,728,11
30,2023,3582,13
31,2013,9473,-9
31,2013,1693,1
31,2013,2003,2
31,2013,516,3
31,2013,55,4
31,2013,69,5
31,2013,455,6
31,2013,722,7
31,2013,187,8
31,2013,65,9
31,2013,1841,10
31,2013,145,11
31,2013,5,12
31,2013,4811,13
31,2014,10042,-9
31,2014,1803,1
31,2014,2176,2
31,2014,560,3
31,2014,62,4
31,2014,67,5
31,2014,490,6
31,2014,780,7
31,2014,201,8
31,2014,80,9
31,2014,1728,10
31,2014,171,11
31,2014,22,12
31,2014,4396,13
31,2015,8964,-9
31,2015,1635,1
31,2015,2140,2
31,2015,514,3
31,2015,59,4
31,2015,38,5
31,2015,460,6
31,2015,798,7
31,2015,157,8
31,2015,59,9
31,2015,1210,10
31,2015,140,11
31,2015,1,12
31,2015,3266,13
31,2016,14238,-9
31,2016,1380,1
31,2016,1948,2
31,2016,409,3
31,2016,45,4
31,2016,7,5
31,2016,288,6
31,2016,498,7
31,2016,114,8
31,2016,52,9
31,2016,235,10
31,2016,92,11
31,2016,1,12
31,2016,432,13
31,2017,14104,-9
31,2017,1384,1
31,2017,2170,2
31,2017,430,3
31,2017,53,4
31,2017,11,5
31,2017,361,6
31,2017,790,7
31,2017,122,8
31,2017,62,9
31,2017,325,10
31,2017,114,11
31,2017,1611,12
31,2017,390,13
31,2018,15859,-9
31,2018,1505,1
31,2018,2477,2
31,2018,437,3
31,2018,66,4
31,2018,11,5
31,2018,421,6
31,2018,927,7
31,2018,159,8
31,2018,73,9
31,2018,332,10
31,2018,145,11
31,2018,2114,12
31,2018,457,13
31,2019,18713,-9
31,2019,1217,1
31,2019,2238,2
31,2019,393,3
31,2019,42,4
31,2019,9,5
31,2019,360,6
31,2019,926,7
31,2019,102,8
31,2019,53,9
31,2019,271,10
31,2019,144,11
31,2019,1411,12
31,2019,401,13
31,2020,22198,-9
31,2020,1164,1
31,2020,2271,2
31,2020,366,3
31,2020,39,4
31,2020,7,5
31,2020,394,6
31,2020,973,7
31,2020,105,8
31,2020,53,9
31,2020,258,10
31,2020,124,11
31,2020,1442,12
31,2020,334,13
31,2021,17231,-9
31,2021,1131,1
31,2021,2428,2
31,2021,378,3
31,2021,30,4
31,2021,13,5
31,2021,390,6
31,2021,1059,7
31,2021,77,8
31,2021,54,9
31,2021,250,10
31,2021,128,11
31,2021,1270,12
31,2021,339,13
31,2022,15629,-9
31,2022,1067,1
31,2022,2139,2
31,2022,327,3
31,2022,16,4
31,2022,9,5
31,2022,354,6
31,2022,910,7
31,2022,71,8
31,2022,52,9
31,2022,194,10
31,2022,129,11
31,2022,1083,12
31,2022,297,13
31,2023,13049,-9
31,2023,1022,1
31,2023,2157,2
31,2023,345,3
31,2023,11,4
31,2023,11,5
31,2023,325,6
31,2023,915,7
31,2023,70,8
31,2023,50,9
31,2023,172,10
31,2023,119,11
31,2023,1002,12
31,2023,277,13
32,2013,13308,-9
32,2013,1190,1
32,2013,2544,2
32,2013,398,3
32,2013,51,4
32,2013,78,5
32,2013,592,6
32,2013,1024,7
32,2013,111,8
32,2013,76,9
32,2013,1005,10
32,2013,336,11
32,2013,6058,12
32,2013,2425,13
32,2014,17169,-9
32,2014,1355,1
32,2014,2671,2
32,2014,408,3
32,2014,51,4
32,2014,74,5
32,2014,692,6
32,2014,1079,7
32,2014,112,8
32,2014,71,9
32,2014,16,10
32,2014,340,11
32,2014,5723,12
32,2014,597,13
32,2015,16180,-9
32,2015,1422,1
32,2015,2611,2
32,2015,413,3
32,2015,38,4
32,2015,67,5
32,2015,578,6
32,2015,995,7
32,2015,98,8
32,2015,66,9
32,2015,8,10
32,2015,318,11
32,2015,5220,12
32,2015,575,13
32,2016,22086,-9
32,2016,282,1
32,2016,395,2
32,2016,182,3
32,2016,41,4
32,2016,7,5
32,2016,30,6
32,2016,175,7
32,2016,71,8
32,2016,27,9
32,2016,62,10
32,2016,43,11
32,2016,320,12
32,2016,224,13
32,2017,18724,-9
32,2017,254,1
32,2017,384,2
32,2017,174,3
32,2017,45,4
32,2017,6,5
32,2017,32,6
32,2017,176,7
32,2017,52,8
32,2017,25,9
32,2017,55,10
32,2017,33,11
32,2017,355,12
32,2017,220,13
32,2018,18010,-9
32,2018,212,1
32,2018,342,2
32,2018,163,3
32,2018,47,4
32,2018,8,5
32,2018,33,6
32,2018,152,7
32,2018,44,8
32,2018,26,9
32,2018,52,10
32,2018,25,11
32,2018,323,12
32,2018,198,13
32,2019,17198,-9
32,2019,337,1
32,2019,397,2
32,2019,225,3
32,2019,43,4
32,2019,8,5
32,2019,40,6
32,2019,163,7
32,2019,37,8
32,2019,38,9
32,2019,44,10
32,2019,22,11
32,2019,222,12
32,2019,163,13
32,2020,14431,-9
32,2020,346,1
32,2020,532,2
32,2020,240,3
32,2020,57,4
32,2020,4,5
32,2020,45,6
32,2020,189,7
32,2020,42,8
32,2020,38,9
32,2020,81,10
32,2020,32,11
32,2020,177,12
32,2020,202,13
32,2021,13323,-9
32,2021,391,1
32,2021,615,2
32,2021,248,3
32,2021,51,4
32,2021,8,5
32,2021,38,6
32,2021,227,7
32,2021,28,8
32,2021,36,9
32,2021,95,10
32,2021,44,11
32,2021,628,12
32,2021,206,13
32,2022,15943,-9
32,2022,372,1
32,2022,630,2
32,2022,172,3
32,2022,23,4
32,2022,5,5
32,2022,29,6
32,2022,175,7
32,2022,25,8
32,2022,39,9
32,2022,116,10
32,2022,41,11
32,2022,654,12
32,2022,174,13
32,2023,13415,-9
32,2023,344,1
32,2023,632,2
32,2023,186,3
32,2023,21,4
32,2023,6,5
32,2023,35,6
32,2023,187,7
32,2023,8,8
32,2023,41,9
32,2023,128,10
32,2023,45,11
32,2023,721,12
32,2023,196,13
33,2021,27452,-9
33,2021,3245,1
33,2021,3113,2
33,2021,1261,3
33,2021,411,4
33,2021,28,5
33,2021,664,6
33,2021,4279,7
33,2021,342,8
33,2021,1679,10
33,2021,799,11
33,2021,21,12
33,2021,1349,13
33,2022,25172,-9
33,2022,3647,1
33,2022,3498,2
33,2022,1583,3
33,2022,478,4
33,2022,21,5
33,2022,758,6
33,2022,4637,7
33,2022,437,8
33,2022,1771,10
33,2022,841,11
33,2022,28,12
33,2022,1582,13
33,2023,25012,-9
33,2023,3445,1
33,2023,3381,2
33,2023,1529,3
33,2023,516,4
33,2023,21,5
33,2023,722,6
33,2023,4411,7
33,2023,444,8
33,2023,1650,10
33,2023,873,11
33,2023,20,12
33,2023,1560,13
34,2013,195886,-9
34,2013,4424,1
34,2013,6959,2
34,2013,4361,3
34,2013,933,4
34,2013,548,5
34,2013,2225,6
34,2013,5628,7
34,2013,2979,8
34,2013,564,9
34,2013,5901,10
34,2013,791,11
34,2013,14527,12
34,2013,78495,13
34,2014,200960,-9
34,2014,4447,1
34,2014,7410,2
34,2014,4344,3
34,2014,893,4
34,2014,513,5
34,2014,2137,6
34,2014,5578,7
34,2014,2820,8
34,2014,573,9
34,2014,5697,10
34,2014,796,11
34,2014,13841,12
34,2014,74931,13
34,2015,209467,-9
34,2015,4105,1
34,2015,7332,2
34,2015,3153,3
34,2015,633,4
34,2015,498,5
34,2015,1940,6
34,2015,5237,7
34,2015,1915,8
34,2015,491,9
34,2015,5584,10
34,2015,805,11
34,2015,13093,12
34,2015,70849,13
34,2016,317212,-9
34,2016,638,1
34,2016,576,2
34,2016,1122,3
34,2016,271,4
34,2016,6,5
34,2016,150,6
34,2016,434,7
34,2016,1009,8
34,2016,307,9
34,2016,48,10
34,2016,45,11
34,2016,555,12
34,2016,1019,13
34,2017,256037,-9
34,2017,5791,1
34,2017,8942,2
34,2017,4263,3
34,2017,948,4
34,2017,569,5
34,2017,2214,6
34,2017,6588,7
34,2017,3095,8
34,2017,807,9
34,2017,6811,10
34,2017,905,11
34,2017,17792,12
34,2017,87707,13
34,2018,268386,-9
34,2018,6527,1
34,2018,10078,2
34,2018,5825,3
34,2018,1130,4
34,2018,568,5
34,2018,2311,6
34,2018,6981,7
34,2018,4236,8
34,2018,1109,9
34,2018,6839,10
34,2018,924,11
34,2018,17605,12
34,2018,88857,13
34,2019,274720,-9
34,2019,6640,1
34,2019,10323,2
34,2019,5879,3
34,2019,1053,4
34,2019,569,5
34,2019,2262,6
34,2019,7075,7
34,2019,4237,8
34,2019,1178,9
34,2019,6757,10
34,2019,911,11
34,2019,17194,12
34,2019,88667,13
34,2020,264818,-9
34,2020,6229,1
34,2020,9972,2
34,2020,4998,3
34,2020,1034,4
34,2020,568,5
34,2020,2291,6
34,2020,7266,7
34,2020,4132,8
34,2020,2035,9
34,2020,6728,10
34,2020,930,11
34,2020,16784,12
34,2020,88047,13
34,2021,266086,-9
34,2021,6241,1
34,2021,10101,2
34,2021,4645,3
34,2021,1030,4
34,2021,567,5
34,2021,2174,6
34,2021,7359,7
34,2021,3650,8
34,2021,2060,9
34,2021,6769,10
34,2021,933,11
34,2021,16706,12
34,2021,90116,13
34,2022,272198,-9
34,2022,5027,1
34,2022,8766,2
34,2022,3545,3
34,2022,790,4
34,2022,549,5
34,2022,2089,6
34,2022,6433,7
34,2022,2451,8
34,2022,1361,9
34,2022,6411,10
34,2022,842,11
34,2022,15548,12
34,2022,84132,13
34,2023,264877,-9
34,2023,6395,1
34,2023,10475,2
34,2023,5178,3
34,2023,997,4
34,2023,543,5
34,2023,2228,6
34,2023,7584,7
34,2023,3622,8
34,2023,2251,9
34,2023,6454,10
34,2023,925,11
34,2023,15838,12
34,2023,85540,13
35,2013,50956,-9
35,2013,4676,1
35,2013,4918,2
35,2013,1966,3
35,2013,723,4
35,2013,310,5
35,2013,1988,6
35,2013,4341,7
35,2013,977,8
35,2013,301,9
35,2013,283,10
35,2013,507,11
35,2013,5987,12
35,2013,2839,13
35,2014,70092,-9
35,2014,4008,1
35,2014,3742,2
35,2014,1338,3
35,2014,428,4
35,2014,327,5
35,2014,1701,6
35,2014,3525,7
35,2014,599,8
35,2014,216,9
35,2014,279,10
35,2014,508,11
35,2014,4058,12
35,2014,2479,13
35,2015,90844,-9
35,2015,5576,1
35,2015,4869,2
35,2015,1963,3
35,2015,591,4
35,2015,446,5
35,2015,3058,6
35,2015,5881,7
35,2015,571,8
35,2015,274,9
35,2015,302,10
35,2015,821,11
35,2015,3589,12
35,2015,2818,13
35,2016,92815,-9
35,2016,7203,1
35,2016,7457,2
35,2016,2167,3
35,2016,653,4
35,2016,290,5
35,2016,3299,6
35,2016,7066,7
35,2016,637,8
35,2016,326,9
35,2016,318,10
35,2016,1124,11
35,2016,3734,12
35,2016,4131,13
35,2017,99582,-9
35,2017,8799,1
35,2017,10246,2
35,2017,2752,3
35,2017,572,4
35,2017,286,5
35,2017,3391,6
35,2017,8756,7
35,2017,724,8
35,2017,441,9
35,2017,369,10
35,2017,1560,11
35,2017,5258,12
35,2017,4933,13
35,2018,114007,-9
35,2018,5377,1
35,2018,6900,2
35,2018,2755,3
35,2018,437,4
35,2018,163,5
35,2018,2366,6
35,2018,5852,7
35,2018,374,8
35,2018,956,9
35,2018,212,10
35,2018,1349,11
35,2018,3421,12
35,2018,5334,13
35,2019,145782,-9
35,2019,9525,1
35,2019,11555,2
35,2019,3833,3
35,2019,886,4
35,2019,226,5
35,2019,3282,6
35,2019,10276,7
35,2019,582,8
35,2019,1472,9
35,2019,276,10
35,2019,1934,11
35,2019,5740,12
35,2019,7668,13
35,2020,131656,-9
35,2020,7834,1
35,2020,9919,2
35,2020,3596,3
35,2020,797,4
35,2020,216,5
35,2020,2510,6
35,2020,8215,7
35,2020,501,8
35,2020,1469,9
35,2020,212,10
35,2020,1469,11
35,2020,4252,12
35,2020,6981,13
35,2021,141364,-9
35,2021,9224,1
35,2021,12929,2
35,2021,3610,3
35,2021,695,4
35,2021,212,5
35,2021,3475,6
35,2021,10849,7
35,2021,401,8
35,2021,1451,9
35,2021,272,10
35,2021,2036,11
35,2021,5807,12
35,2021,7534,13
35,2022,153729,-9
35,2022,9600,1
35,2022,13563,2
35,2022,4079,3
35,2022,770,4
35,2022,247,5
35,2022,3732,6
35,2022,10309,7
35,2022,426,8
35,2022,1824,9
35,2022,346,10
35,2022,2118,11
35,2022,5764,12
35,2022,7845,13
35,2023,151085,-9
35,2023,9579,1
35,2023,14560,2
35,2023,4547,3
35,2023,860,4
35,2023,275,5
35,2023,3674,6
35,2023,10225,7
35,2023,416,8
35,2023,2201,9
35,2023,306,10
35,2023,2386,11
35,2023,6077,12
35,2023,8243,13
36,2013,34649,-9
36,2013,1680,1
36,2013,2329,2
36,2013,1676,3
36,2013,281,4
36,2013,270,5
36,2013,1019,6
36,2013,1368,7
36,2013,437,8
36,2013,201,9
36,2013,6807,10
36,2013,367,11
36,2013,1,12
36,2013,1915,13
36,2014,34757,-9
36,2014,1701,1
36,2014,2478,2
36,2014,1693,3
36,2014,252,4
36,2014,288,5
36,2014,1048,6
36,2014,1377,7
36,2014,422,8
36,2014,192,9
36,2014,7016,10
36,2014,369,11
36,2014,1912,13
36,2015,37863,-9
36,2015,1518,1
36,2015,2331,2
36,2015,1528,3
36,2015,212,4
36,2015,207,5
36,2015,825,6
36,2015,1245,7
36,2015,461,8
36,2015,188,9
36,2015,6214,10
36,2015,276,11
36,2015,28,12
36,2015,1628,13
36,2016,30754,-9
36,2016,3656,1
36,2016,4214,2
36,2016,993,3
36,2016,316,4
36,2016,378,5
36,2016,3632,6
36,2016,3493,7
36,2016,542,8
36,2016,203,9
36,2016,5355,10
36,2016,1329,11
36,2016,306,12
36,2016,1797,13
36,2017,34342,-9
36,2017,3579,1
36,2017,3029,2
36,2017,1097,3
36,2017,296,4
36,2017,254,5
36,2017,1942,6
36,2017,3853,7
36,2017,443,8
36,2017,212,9
36,2017,3733,10
36,2017,1068,11
36,2017,2,12
36,2017,4190,13
36,2018,33422,-9
36,2018,3962,1
36,2018,3271,2
36,2018,1279,3
36,2018,259,4
36,2018,249,5
36,2018,1628,6
36,2018,3749,7
36,2018,438,8
36,2018,205,9
36,2018,3912,10
36,2018,1076,11
36,2018,19,12
36,2018,4460,13
36,2019,33051,-9
36,2019,4061,1
36,2019,3421,2
36,2019,1274,3
36,2019,240,4
36,2019,223,5
36,2019,1538,6
36,2019,3638,7
36,2019,374,8
36,2019,220,9
36,2019,3802,10
36,2019,1074,11
36,2019,2,12
36,2019,4605,13
36,2020,31599,-9
36,2020,4201,1
36,2020,3568,2
36,2020,1185,3
36,2020,213,4
36,2020,206,5
36,2020,1469,6
36,2020,3483,7
36,2020,356,8
36,2020,220,9
36,2020,3755,10
36,2020,1024,11
36,2020,1,12
36,2020,4717,13
36,2021,26310,-9
36,2021,3686,1
36,2021,3209,2
36,2021,953,3
36,2021,164,4
36,2021,215,5
36,2021,1278,6
36,2021,3022,7
36,2021,250,8
36,2021,200,9
36,2021,3205,10
36,2021,908,11
36,2021,2,12
36,2021,3952,13
36,2022,27039,-9
36,2022,3810,1
36,2022,3364,2
36,2022,978,3
36,2022,144,4
36,2022,218,5
36,2022,1235,6
36,2022,2920,7
36,2022,243,8
36,2022,232,9
36,2022,3113,10
36,2022,912,11
36,2022,4,12
36,2022,3972,13
36,2023,26625,-9
36,2023,3889,1
36,2023,3378,2
36,2023,1017,3
36,2023,142,4
36,2023,198,5
36,2023,1199,6
36,2023,2851,7
36,2023,232,8
36,2023,224,9
36,2023,2808,10
36,2023,862,11
36,2023,2,12
36,2023,4133,13
37,2013,140410,-9
37,2013,10993,1
37,2013,13414,2
37,2013,8387,3
37,2013,2930,4
37,2013,788,5
37,2013,13694,6
37,2013,17251,7
37,2013,5328,8
37,2013,3,9
37,2013,3090,10
37,2013,4750,11
37,2013,2,12
37,2013,2400,13
37,2014,140289,-9
37,2014,11245,1
37,2014,16394,2
37,2014,9407,3
37,2014,2369,4
37,2014,517,5
37,2014,11660,6
37,2014,13432,7
37,2014,4899,8
37,2014,2,9
37,2014,3011,10
37,2014,3851,11
37,2014,2372,13
37,2015,138692,-9
37,2015,12890,1
37,2015,18405,2
37,2015,8597,3
37,2015,2207,4
37,2015,560,5
37,2015,13636,6
37,2015,16601,7
37,2015,4650,8
37,2015,2726,10
37,2015,4279,11
37,2015,2209,13
37,2016,95149,-9
37,2016,6711,1
37,2016,9646,2
37,2016,3536,3
37,2016,801,4
37,2016,174,5
37,2016,5221,6
37,2016,7796,7
37,2016,1468,8
37,2016,1891,10
37,2016,2214,11
37,2016,1,12
37,2016,3471,13
37,2017,95375,-9
37,2017,8172,1
37,2017,11457,2
37,2017,3910,3
37,2017,825,4
37,2017,189,5
37,2017,4742,6
37,2017,8001,7
