STATEFIP,YEAR,AGE,COUNT(MH1),MH1
45,2019,8,162,3
45,2019,8,244,7
45,2019,8,57,12
45,2019,8,5,11
45,2019,8,4,12
45,2019,8,19,1
45,2019,8,89,10
45,2019,8,4,7
45,2019,8,138,11
45,2019,8,18,7
45,2019,8,461,2
45,2019,8,85,1
45,2019,9,4792,6
45,2019,9,166,12
45,2019,9,197,10
45,2019,9,37,6
45,2019,9,2,11
45,2019,9,21,1
45,2019,9,81,11
45,2019,9,3,11
45,2019,9,147,6
45,2019,9,17,2
45,2019,9,317,2
45,2019,9,69,6
45,2019,10,5068,-9
45,2019,10,194,7
45,2019,10,244,6
45,2019,10,43,6
45,2019,10,3,11
45,2019,10,4,7
45,2019,10,25,9
45,2019,10,71,11
45,2019,10,4,11
45,2019,10,156,13
45,2019,10,13,7
45,2019,10,330,6
45,2019,10,88,11
45,2019,11,5493,12
45,2019,11,176,7
45,2019,11,229,1
45,2019,11,27,7
45,2019,11,2,7
45,2019,11,7,11
45,2019,11,17,12
45,2019,11,62,1
45,2019,11,3,11
45,2019,11,134,11
45,2019,11,16,7
45,2019,11,333,11
45,2019,11,88,11
45,2019,12,5814,6
45,2019,12,121,6
45,2019,12,209,1
45,2019,12,26,6
45,2019,12,8,11
45,2019,12,14,2
45,2019,12,49,11
45,2019,12,1,1
45,2019,12,124,4
45,2019,12,14,6
45,2019,12,287,7
45,2019,12,90,11
45,2019,13,4273,11
45,2019,13,61,7
45,2019,13,152,7
45,2019,13,13,7
45,2019,13,1,10
45,2019,13,7,6
45,2019,13,8,7
45,2019,13,39,11
45,2019,13,91,11
45,2019,13,10,6
45,2019,13,128,7
45,2019,13,50,6
45,2019,14,5031,1
45,2019,14,38,7
45,2019,14,72,6
45,2019,14,13,1
45,2019,14,24,11
45,2019,14,3,2
45,2019,14,33,13
45,2019,14,69,11
45,2019,14,7,6
45,2019,14,74,2
45,2019,14,39,11
45,2020,-9,1,-9
45,2020,1,13562,3
45,2020,1,177,3
45,2020,1,238,13
45,2020,1,224,1
45,2020,1,80,3
45,2020,1,1,2
45,2020,1,86,3
45,2020,1,173,3
45,2020,1,75,2
45,2020,1,12,8
45,2020,1,365,3
45,2020,2,8667,11
45,2020,2,156,7
45,2020,2,247,3
45,2020,2,222,13
45,2020,2,78,13
45,2020,2,1,3
45,2020,2,8,3
45,2020,2,135,3
45,2020,2,144,3
45,2020,2,49,6
45,2020,2,5,7
45,2020,2,14,3
45,2020,2,48,1
45,2020,2,243,7
45,2020,3,8351,7
45,2020,3,188,11
45,2020,3,299,7
45,2020,3,251,2
45,2020,3,87,7
45,2020,3,1,7
45,2020,3,8,13
45,2020,3,175,13
45,2020,3,108,4
45,2020,3,45,13
45,2020,3,6,6
45,2020,3,18,13
45,2020,3,226,7
45,2020,3,279,1
45,2020,4,3682,7
45,2020,4,112,7
45,2020,4,174,9
45,2020,4,109,12
45,2020,4,18,3
45,2020,4,14,2
45,2020,4,82,3
45,2020,4,38,13
45,2020,4,23,11
45,2020,4,42,7
45,2020,4,12,2
45,2020,4,207,7
45,2020,4,146,7
45,2020,5,3801,7
45,2020,5,149,11
45,2020,5,171,6
45,2020,5,78,9
45,2020,5,6,13
45,2020,5,19,2
45,2020,5,69,2
45,2020,5,10,9
45,2020,5,23,6
45,2020,5,113,6
45,2020,5,13,7
45,2020,5,304,7
45,2020,5,133,6
45,2020,6,5397,11
45,2020,6,172,6
45,2020,6,264,7
45,2020,6,81,7
45,2020,6,6,11
45,2020,6,1,2
45,2020,6,21,11
45,2020,6,103,9
45,2020,6,3,13
45,2020,6,19,11
45,2020,6,147,6
45,2020,6,16,7
45,2020,6,473,7
45,2020,6,125,11
45,2020,7,5507,-9
45,2020,7,191,11
45,2020,7,281,1
45,2020,7,68,7
45,2020,7,2,7
45,2020,7,1,7
45,2020,7,25,13
45,2020,7,79,10
45,2020,7,8,7
45,2020,7,161,7
45,2020,7,19,1
45,2020,7,515,1
45,2020,7,108,6
45,2020,8,5161,11
45,2020,8,191,10
45,2020,8,301,7
45,2020,8,69,6
45,2020,8,6,6
45,2020,8,2,12
45,2020,8,16,13
45,2020,8,93,1
45,2020,8,3,7
45,2020,8,129,7
45,2020,8,23,10
45,2020,8,464,11
45,2020,8,89,9
45,2020,9,4670,11
45,2020,9,186,3
45,2020,9,230,7
45,2020,9,39,6
45,2020,9,1,11
45,2020,9,5,7
45,2020,9,13,1
45,2020,9,83,1
45,2020,9,2,11
45,2020,9,137,1
45,2020,9,16,6
45,2020,9,342,7
45,2020,9,74,7
45,2020,10,4622,6
45,2020,10,193,7
45,2020,10,244,6
45,2020,10,36,7
45,2020,10,2,11
45,2020,10,1,7
45,2020,10,24,2
45,2020,10,70,2
45,2020,10,5,7
45,2020,10,145,6
45,2020,10,13,1
45,2020,10,370,2
45,2020,10,86,7
45,2020,11,5009,11
45,2020,11,192,7
45,2020,11,252,6
45,2020,11,42,7
45,2020,11,2,10
45,2020,11,4,11
45,2020,11,9,12
45,2020,11,74,1
45,2020,11,5,11
45,2020,11,145,6
45,2020,11,14,1
45,2020,11,335,7
45,2020,11,84,7
45,2020,12,5482,11
45,2020,12,136,7
45,2020,12,257,11
45,2020,12,23,7
45,2020,12,1,7
45,2020,12,9,11
45,2020,12,15,12
45,2020,12,52,11
45,2020,12,115,1
45,2020,12,18,6
45,2020,12,305,7
45,2020,12,106,1
45,2020,13,4256,11
45,2020,13,83,7
45,2020,13,161,7
45,2020,13,13,6
45,2020,13,4,6
45,2020,13,6,7
45,2020,13,40,13
45,2020,13,1,13
45,2020,13,82,13
45,2020,13,7,7
45,2020,13,150,13
45,2020,13,58,7
45,2020,14,5228,11
45,2020,14,41,7
45,2020,14,98,1
45,2020,14,14,7
45,2020,14,18,13
45,2020,14,4,7
45,2020,14,35,11
45,2020,14,70,11
45,2020,14,12,2
45,2020,14,98,11
45,2020,14,40,11
45,2021,-9,1,-9
45,2021,1,11571,1
45,2021,1,180,3
45,2021,1,229,3
45,2021,1,212,7
45,2021,1,87,3
45,2021,1,4,3
45,2021,1,81,2
45,2021,1,180,2
45,2021,1,71,1
45,2021,1,13,13
45,2021,1,1,7
45,2021,1,331,3
45,2021,2,8420,3
45,2021,2,219,2
45,2021,2,307,3
45,2021,2,281,7
45,2021,2,86,3
45,2021,2,10,2
45,2021,2,178,1
45,2021,2,129,9
45,2021,2,55,3
45,2021,2,2,2
45,2021,2,16,3
45,2021,2,43,8
45,2021,2,289,1
45,2021,3,7708,6
45,2021,3,224,7
45,2021,3,316,7
45,2021,3,305,2
45,2021,3,93,7
45,2021,3,2,7
45,2021,3,12,1
45,2021,3,184,1
45,2021,3,99,3
45,2021,3,64,3
45,2021,3,22,2
45,2021,3,13,1
45,2021,3,188,1
45,2021,3,282,6
45,2021,4,3641,13
45,2021,4,151,11
45,2021,4,231,1
45,2021,4,124,7
45,2021,4,14,3
45,2021,4,1,9
45,2021,4,12,10
45,2021,4,89,2
45,2021,4,37,3
45,2021,4,28,6
45,2021,4,54,7
45,2021,4,11,6
45,2021,4,215,2
45,2021,4,168,7
45,2021,5,3623,11
45,2021,5,170,6
45,2021,5,223,1
45,2021,5,81,1
45,2021,5,5,11
45,2021,5,25,10
45,2021,5,99,2
45,2021,5,8,3
45,2021,5,30,3
45,2021,5,114,6
45,2021,5,12,6
45,2021,5,348,1
45,2021,5,145,7
45,2021,6,5214,6
45,2021,6,205,7
45,2021,6,325,7
45,2021,6,93,7
45,2021,6,2,11
45,2021,6,2,2
45,2021,6,20,11
45,2021,6,107,2
45,2021,6,4,11
45,2021,6,21,7
45,2021,6,152,1
45,2021,6,17,3
45,2021,6,520,2
45,2021,6,142,7
45,2021,7,5415,-9
45,2021,7,223,6
45,2021,7,326,1
45,2021,7,84,6
45,2021,7,3,11
45,2021,7,1,7
45,2021,7,26,10
45,2021,7,112,2
45,2021,7,9,6
45,2021,7,175,11
45,2021,7,29,1
45,2021,7,548,6
45,2021,7,134,7
45,2021,8,5066,11
45,2021,8,237,2
45,2021,8,284,11
45,2021,8,77,6
45,2021,8,6,13
45,2021,8,2,11
45,2021,8,10,7
45,2021,8,105,2
45,2021,8,7,7
45,2021,8,130,7
45,2021,8,25,1
45,2021,8,490,6
45,2021,8,91,6
45,2021,9,4636,11
45,2021,9,198,11
45,2021,9,264,7
45,2021,9,58,7
45,2021,9,1,11
45,2021,9,3,7
45,2021,9,14,2
45,2021,9,92,2
45,2021,9,2,11
45,2021,9,141,1
45,2021,9,15,1
45,2021,9,425,6
45,2021,9,96,1
45,2021,10,4218,11
45,2021,10,208,11
45,2021,10,264,7
45,2021,10,41,1
45,2021,10,1,11
45,2021,10,2,7
45,2021,10,15,1
45,2021,10,73,3
45,2021,10,3,6
45,2021,10,126,6
45,2021,10,12,3
45,2021,10,367,1
45,2021,10,85,6
45,2021,11,4710,11
45,2021,11,211,7
45,2021,11,260,1
45,2021,11,39,7
45,2021,11,4,7
45,2021,11,6,7
45,2021,11,18,9
45,2021,11,88,6
45,2021,11,4,11
45,2021,11,133,7
45,2021,11,15,7
45,2021,11,371,6
45,2021,11,89,7
45,2021,12,5096,7
45,2021,12,157,7
45,2021,12,266,6
45,2021,12,35,11
45,2021,12,3,13
45,2021,12,7,11
45,2021,12,12,13
45,2021,12,47,13
45,2021,12,2,5
45,2021,12,116,7
45,2021,12,19,1
45,2021,12,333,6
45,2021,12,102,10
45,2021,13,4138,11
45,2021,13,105,7
45,2021,13,176,6
45,2021,13,17,7
45,2021,13,5,11
45,2021,13,9,7
45,2021,13,51,2
45,2021,13,3,7
45,2021,13,97,6
45,2021,13,10,7
45,2021,13,158,7
45,2021,13,70,11
45,2021,14,5271,7
45,2021,14,61,7
45,2021,14,127,6
45,2021,14,13,7
45,2021,14,18,2
45,2021,14,10,7
45,2021,14,38,13
45,2021,14,2,7
45,2021,14,77,7
45,2021,14,16,13
45,2021,14,114,7
45,2021,14,49,11
45,2022,-9,2,-9
45,2022,1,11658,1
45,2022,1,190,3
45,2022,1,249,1
45,2022,1,235,8
45,2022,1,105,3
45,2022,1,4,4
45,2022,1,103,13
45,2022,1,156,13
45,2022,1,80,8
45,2022,1,9,2
45,2022,1,3,9
45,2022,1,323,3
45,2022,2,8909,13
45,2022,2,265,9
45,2022,2,314,13
45,2022,2,334,13
45,2022,2,114,3
45,2022,2,1,1
45,2022,2,9,3
45,2022,2,191,3
45,2022,2,138,3
45,2022,2,70,3
45,2022,2,6,1
45,2022,2,17,2
45,2022,2,57,3
45,2022,2,316,1
45,2022,3,8413,-9
45,2022,3,311,2
45,2022,3,464,3
45,2022,3,371,1
45,2022,3,105,1
45,2022,3,2,13
45,2022,3,12,1
45,2022,3,226,8
45,2022,3,106,7
45,2022,3,69,6
45,2022,3,23,7
45,2022,3,13,3
45,2022,3,219,4
45,2022,3,302,8
45,2022,4,3550,11
45,2022,4,179,7
45,2022,4,254,6
45,2022,4,160,7
45,2022,4,28,7
45,2022,4,2,7
45,2022,4,14,4
45,2022,4,104,2
45,2022,4,33,13
45,2022,4,35,6
45,2022,4,50,7
45,2022,4,18,7
45,2022,4,247,6
45,2022,4,184,6
45,2022,5,3544,7
45,2022,5,200,11
45,2022,5,277,7
45,2022,5,96,1
45,2022,5,3,11
45,2022,5,1,2
45,2022,5,30,3
45,2022,5,86,1
45,2022,5,6,3
45,2022,5,41,4
45,2022,5,122,7
45,2022,5,10,3
45,2022,5,371,1
45,2022,5,151,7
45,2022,6,4758,13
45,2022,6,267,2
45,2022,6,372,7
45,2022,6,97,2
45,2022,6,7,11
45,2022,6,29,2
45,2022,6,124,6
45,2022,6,4,11
45,2022,6,27,1
45,2022,6,150,7
45,2022,6,18,7
45,2022,6,504,1
45,2022,6,163,11
45,2022,7,5281,11
45,2022,7,272,11
45,2022,7,362,6
45,2022,7,100,6
45,2022,7,4,7
45,2022,7,1,11
45,2022,7,26,1
45,2022,7,98,6
45,2022,7,1,13
45,2022,7,12,6
45,2022,7,172,11
45,2022,7,27,2
45,2022,7,644,11
45,2022,7,141,1
45,2022,8,4803,10
45,2022,8,236,7
45,2022,8,314,7
45,2022,8,102,7
45,2022,8,5,2
45,2022,8,3,11
45,2022,8,15,13
45,2022,8,113,12
45,2022,8,10,7
45,2022,8,131,7
45,2022,8,26,2
45,2022,8,495,11
45,2022,8,117,1
45,2022,9,4599,11
45,2022,9,231,7
45,2022,9,304,13
45,2022,9,64,1
45,2022,9,2,11
45,2022,9,3,7
45,2022,9,18,3
45,2022,9,98,1
45,2022,9,2,6
45,2022,9,133,1
45,2022,9,18,6
45,2022,9,515,1
45,2022,9,106,11
45,2022,10,3934,6
45,2022,10,212,6
45,2022,10,295,11
45,2022,10,37,7
45,2022,10,1,12
45,2022,10,3,7
45,2022,10,21,7
45,2022,10,75,2
45,2022,10,3,7
45,2022,10,115,11
45,2022,10,18,7
45,2022,10,390,6
45,2022,10,93,11
45,2022,11,4460,6
45,2022,11,227,6
45,2022,11,313,6
45,2022,11,43,6
45,2022,11,2,11
45,2022,11,3,7
45,2022,11,14,10
45,2022,11,90,1
45,2022,11,5,7
45,2022,11,143,2
45,2022,11,14,1
45,2022,11,401,1
45,2022,11,95,7
45,2022,12,4728,7
45,2022,12,191,6
45,2022,12,288,11
45,2022,12,37,7
45,2022,12,4,5
45,2022,12,8,6
45,2022,12,9,9
45,2022,12,67,10
45,2022,12,3,11
45,2022,12,109,12
45,2022,12,18,7
45,2022,12,360,1
45,2022,12,103,6
45,2022,13,4192,7
45,2022,13,123,7
45,2022,13,191,7
45,2022,13,21,7
45,2022,13,1,10
45,2022,13,7,7
45,2022,13,11,2
45,2022,13,51,2
45,2022,13,2,13
45,2022,13,103,6
45,2022,13,9,7
45,2022,13,204,11
45,2022,13,71,7
45,2022,14,5393,7
45,2022,14,83,11
45,2022,14,153,11
45,2022,14,13,7
45,2022,14,20,6
45,2022,14,10,7
45,2022,14,37,11
45,2022,14,1,7
45,2022,14,85,6
45,2022,14,18,6
45,2022,14,160,1
45,2022,14,64,7
45,2023,-9,1,-9
45,2023,1,11431,-9
45,2023,1,169,8
45,2023,1,243,3
45,2023,1,221,13
45,2023,1,100,3
45,2023,1,6,11
45,2023,1,88,8
45,2023,1,165,6
45,2023,1,91,3
45,2023,1,6,13
45,2023,1,3,3
45,2023,1,300,3
45,2023,2,8661,7
45,2023,2,227,2
45,2023,2,367,7
45,2023,2,366,2
45,2023,2,109,13
45,2023,2,13,1
45,2023,2,206,2
45,2023,2,145,1
45,2023,2,74,3
45,2023,2,8,2
45,2023,2,19,3
45,2023,2,59,7
45,2023,2,270,7
45,2023,3,8306,13
45,2023,3,311,9
45,2023,3,463,3
45,2023,3,375,6
45,2023,3,111,7
45,2023,3,1,1
45,2023,3,15,3
45,2023,3,266,11
45,2023,3,110,6
45,2023,3,75,13
45,2023,3,21,13
45,2023,3,13,13
45,2023,3,225,7
45,2023,3,290,3
45,2023,4,3426,11
45,2023,4,211,10
45,2023,4,273,10
45,2023,4,180,13
45,2023,4,26,2
45,2023,4,1,13
45,2023,4,18,3
45,2023,4,141,2
45,2023,4,20,3
45,2023,4,40,6
45,2023,4,54,7
45,2023,4,17,7
45,2023,4,270,7
45,2023,4,165,2
45,2023,5,3349,11
45,2023,5,228,6
45,2023,5,301,7
45,2023,5,109,1
45,2023,5,4,7
45,2023,5,2,9
45,2023,5,21,7
45,2023,5,85,2
45,2023,5,10,6
45,2023,5,52,11
45,2023,5,104,7
45,2023,5,13,6
45,2023,5,417,1
45,2023,5,142,7
45,2023,6,4382,11
45,2023,6,282,2
45,2023,6,364,10
45,2023,6,127,6
45,2023,6,7,7
45,2023,6,1,11
45,2023,6,32,1
45,2023,6,123,1
45,2023,6,3,6
45,2023,6,32,7
45,2023,6,133,11
45,2023,6,19,7
45,2023,6,578,6
45,2023,6,144,1
45,2023,7,4974,11
45,2023,7,296,7
45,2023,7,397,6
45,2023,7,127,7
45,2023,7,3,10
45,2023,7,1,11
45,2023,7,27,2
45,2023,7,123,1
45,2023,7,1,11
45,2023,7,21,7
45,2023,7,170,11
45,2023,7,17,6
45,2023,7,661,1
45,2023,7,124,10
45,2023,8,4431,10
45,2023,8,239,7
45,2023,8,324,7
45,2023,8,87,7
45,2023,8,3,7
45,2023,8,1,7
45,2023,8,24,11
45,2023,8,111,6
45,2023,8,10,11
45,2023,8,126,11
45,2023,8,18,1
45,2023,8,574,7
45,2023,8,130,11
45,2023,9,4310,11
45,2023,9,241,6
45,2023,9,337,7
45,2023,9,68,6
45,2023,9,4,6
45,2023,9,17,10
45,2023,9,96,11
45,2023,9,5,11
45,2023,9,123,7
45,2023,9,7,7
45,2023,9,517,11
45,2023,9,110,7
45,2023,10,3645,11
45,2023,10,212,6
45,2023,10,297,6
45,2023,10,50,1
45,2023,10,2,12
45,2023,10,2,7
45,2023,10,19,7
45,2023,10,81,13
45,2023,10,3,7
45,2023,10,110,6
45,2023,10,22,1
45,2023,10,409,6
45,2023,10,93,7
45,2023,11,3989,11
45,2023,11,238,7
45,2023,11,332,10
45,2023,11,43,7
45,2023,11,1,11
45,2023,11,17,12
45,2023,11,82,1
45,2023,11,3,7
45,2023,11,131,11
45,2023,11,12,1
45,2023,11,426,11
45,2023,11,102,6
45,2023,12,4101,1
45,2023,12,194,7
45,2023,12,300,1
45,2023,12,36,6
45,2023,12,2,7
45,2023,12,5,7
45,2023,12,13,7
45,2023,12,67,1
45,2023,12,4,6
45,2023,12,113,6
45,2023,12,16,7
45,2023,12,348,2
45,2023,12,92,11
45,2023,13,3968,6
45,2023,13,120,6
45,2023,13,191,7
45,2023,13,24,6
45,2023,13,1,10
45,2023,13,4,11
45,2023,13,13,10
45,2023,13,44,13
45,2023,13,2,11
45,2023,13,77,2
45,2023,13,7,7
45,2023,13,251,11
45,2023,13,62,2
45,2023,14,5409,11
45,2023,14,98,7
45,2023,14,167,7
45,2023,14,14,7
45,2023,14,12,11
45,2023,14,4,11
45,2023,14,48,2
45,2023,14,80,6
45,2023,14,19,6
45,2023,14,178,11
45,2023,14,64,7
46,2013,1,2297,1
46,2013,1,2,3
46,2013,2,1194,1
46,2013,2,1,6
46,2013,3,1281,7
46,2013,4,691,1
46,2013,5,875,11
46,2013,5,1,6
46,2013,6,1073,12
46,2013,6,3,7
46,2013,7,1086,11
46,2013,7,1,6
46,2013,7,1,11
46,2013,8,878,11
46,2013,8,1,2
46,2013,8,1,11
46,2013,8,2,1
46,2013,9,898,13
46,2013,10,903,11
46,2013,11,1087,2
46,2013,11,1,11
46,2013,12,796,11
46,2013,13,526,11
46,2013,13,2,7
46,2013,14,831,1
46,2013,14,3,11
46,2013,14,3,5
46,2014,1,2439,8
46,2014,2,1205,1
46,2014,3,1247,1
46,2014,3,1,11
46,2014,3,1,1
46,2014,4,718,1
46,2014,4,1,3
46,2014,5,853,1
46,2014,5,2,7
46,2014,6,1140,6
46,2014,6,1,1
46,2014,7,1156,2
46,2014,7,1,6
46,2014,8,926,7
46,2014,9,908,-9
46,2014,10,886,6
46,2014,11,1127,1
46,2014,12,836,7
46,2014,12,1,13
46,2014,13,552,11
46,2014,13,1,7
46,2014,14,812,5
46,2014,14,2,11
46,2014,14,1,5
46,2015,1,2543,13
46,2015,1,1,7
46,2015,1,2,9
46,2015,2,1257,7
46,2015,2,2,4
46,2015,3,1411,7
46,2015,3,2,7
46,2015,4,690,13
46,2015,5,913,-9
46,2015,6,1177,-9
46,2015,7,1236,11
46,2015,7,1,6
46,2015,7,1,3
46,2015,8,1088,13
46,2015,8,2,11
46,2015,9,993,1
46,2015,9,1,7
46,2015,9,1,2
46,2015,9,2,6
46,2015,10,915,11
46,2015,11,1179,-9
46,2015,11,1,11
46,2015,12,917,11
46,2015,12,1,11
46,2015,13,652,11
46,2015,13,1,11
46,2015,13,1,6
46,2015,14,934,11
46,2015,14,2,11
46,2015,14,2,13
46,2016,-9,1,1
46,2016,1,2584,13
46,2016,2,1292,-9
46,2016,2,1,7
46,2016,3,1409,-9
46,2016,3,2,6
46,2016,4,786,7
46,2016,5,953,-9
46,2016,6,1209,-9
46,2016,6,1,4
46,2016,7,1253,-9
46,2016,7,1,2
46,2016,7,1,11
46,2016,8,1125,-9
46,2016,8,1,6
46,2016,8,1,11
46,2016,9,901,7
46,2016,10,868,-9
46,2016,11,1082,1
46,2016,12,973,7
46,2016,13,644,-9
46,2016,14,965,-9
46,2016,14,2,11
46,2017,1,2390,-9
46,2017,2,1214,-9
46,2017,2,1,1
46,2017,3,1425,-9
46,2017,3,1,7
46,2017,4,732,-9
46,2017,5,929,-9
46,2017,6,1221,-9
46,2017,7,1193,-9
46,2017,7,1,11
46,2017,8,1138,3
46,2017,8,1,6
46,2017,8,1,11
46,2017,9,885,2
46,2017,10,896,-9
46,2017,10,1,11
46,2017,11,960,-9
46,2017,11,1,1
46,2017,12,1012,-9
46,2017,13,673,5
46,2017,13,1,5
46,2017,14,1049,-9
46,2017,14,1,11
46,2018,1,2508,1
46,2018,1,1,6
46,2018,2,1485,-9
46,2018,2,1,1
46,2018,3,1442,7
46,2018,3,1,7
46,2018,4,816,2
46,2018,5,935,-9
46,2018,6,1157,-9
46,2018,6,1,7
46,2018,7,1182,11
46,2018,7,1,11
46,2018,8,1219,11
46,2018,8,1,6
46,2018,9,891,11
46,2018,10,928,7
46,2018,11,930,5
46,2018,11,1,7
46,2018,12,1022,7
46,2018,13,698,1
46,2018,14,1057,-9
46,2018,14,1,11
46,2019,-9,1,-9
46,2019,1,2495,-9
46,2019,2,1558,-9
46,2019,2,1,7
46,2019,3,1545,-9
46,2019,3,1,7
46,2019,4,744,2
46,2019,4,1,7
46,2019,5,890,-9
46,2019,6,1184,13
46,2019,6,1,7
46,2019,7,1211,-9
46,2019,7,1,11
46,2019,8,1163,11
46,2019,8,1,6
46,2019,9,885,-9
46,2019,9,1,7
46,2019,10,918,11
46,2019,11,844,13
46,2019,11,1,7
46,2019,11,1,11
46,2019,12,1012,7
46,2019,13,700,2
46,2019,14,1047,-9
46,2019,14,1,11
46,2020,1,2320,3
46,2020,2,1590,7
46,2020,2,1,4
46,2020,2,1,1
46,2020,3,1531,6
46,2020,3,2,1
46,2020,4,728,-9
46,2020,4,1,7
46,2020,5,903,-9
46,2020,5,1,7
46,2020,6,1177,-9
46,2020,6,1,1
46,2020,7,1136,7
46,2020,7,1,11
46,2020,7,1,11
46,2020,8,1159,6
46,2020,8,1,6
46,2020,8,1,13
46,2020,9,896,2
46,2020,10,847,11
46,2020,10,1,7
46,2020,11,798,-9
46,2020,11,1,3
46,2020,12,942,-9
46,2020,13,725,-9
46,2020,13,1,1
46,2020,14,1039,11
46,2020,14,1,11
46,2021,1,1537,3
46,2021,1,3,3
46,2021,1,2,3
46,2021,1,2,4
46,2021,1,1,3
46,2021,1,5,3
46,2021,1,3,3
46,2021,1,2,1
46,2021,2,1235,1
46,2021,2,8,13
46,2021,2,11,1
46,2021,2,17,7
46,2021,2,2,13
46,2021,2,1,7
46,2021,2,6,8
46,2021,2,18,1
46,2021,2,5,13
46,2021,2,1,1
46,2021,2,6,4
46,2021,2,11,1
46,2021,3,1295,3
46,2021,3,15,7
46,2021,3,15,7
46,2021,3,12,7
46,2021,3,7,7
46,2021,3,2,7
46,2021,3,8,1
46,2021,3,6,2
46,2021,3,4,7
46,2021,3,1,7
46,2021,3,12,7
46,2021,3,8,7
46,2021,4,758,2
46,2021,4,6,7
46,2021,4,2,3
46,2021,4,10,6
46,2021,4,2,1
46,2021,4,2,1
46,2021,4,2,3
46,2021,4,2,7
46,2021,4,7,7
46,2021,4,1,13
46,2021,4,11,7
46,2021,4,6,1
46,2021,5,900,1
46,2021,5,10,7
46,2021,5,12,6
46,2021,5,9,7
46,2021,5,1,11
46,2021,5,4,3
46,2021,5,4,7
46,2021,5,10,11
46,2021,5,11,11
46,2021,5,3,3
46,2021,6,1234,6
46,2021,6,9,7
46,2021,6,14,13
46,2021,6,10,6
46,2021,6,1,11
46,2021,6,4,2
46,2021,6,8,1
46,2021,6,1,13
46,2021,6,10,7
46,2021,6,2,10
46,2021,6,20,7
46,2021,6,5,3
46,2021,7,1266,1
46,2021,7,12,2
46,2021,7,9,7
46,2021,7,11,2
46,2021,7,2,7
46,2021,7,5,2
46,2021,7,2,11
46,2021,7,12,1
46,2021,7,1,7
46,2021,7,23,7
46,2021,7,8,6
46,2021,8,1154,11
46,2021,8,7,11
46,2021,8,15,6
46,2021,8,9,7
46,2021,8,1,6
46,2021,8,6,6
46,2021,8,13,7
46,2021,8,25,11
46,2021,8,4,7
46,2021,9,1009,11
46,2021,9,9,6
46,2021,9,5,7
46,2021,9,4,7
46,2021,9,1,2
46,2021,9,1,7
46,2021,9,1,2
46,2021,9,5,1
46,2021,9,7,6
46,2021,9,2,7
46,2021,9,20,7
46,2021,9,8,7
46,2021,10,811,7
46,2021,10,9,6
46,2021,10,14,1
46,2021,10,5,7
46,2021,10,3,7
46,2021,10,5,2
46,2021,10,12,2
46,2021,10,1,2
46,2021,10,15,6
46,2021,10,13,7
46,2021,11,704,7
46,2021,11,3,6
46,2021,11,5,11
46,2021,11,4,13
46,2021,11,3,13
46,2021,11,7,6
46,2021,11,2,1
46,2021,11,8,11
46,2021,11,9,11
46,2021,12,857,11
46,2021,12,3,7
46,2021,12,9,6
46,2021,12,4,7
46,2021,12,1,2
46,2021,12,3,11
46,2021,12,1,5
46,2021,12,11,11
46,2021,12,13,11
46,2021,12,11,7
46,2021,13,719,11
46,2021,13,7,2
46,2021,13,11,6
46,2021,13,3,2
46,2021,13,1,7
46,2021,13,1,1
46,2021,13,4,11
46,2021,13,9,7
46,2021,13,1,7
46,2021,13,10,7
46,2021,13,14,7
46,2021,14,1119,7
46,2021,14,6,6
46,2021,14,10,11
46,2021,14,1,7
46,2021,14,13,7
46,2021,14,1,11
46,2021,14,7,11
46,2021,14,3,7
46,2021,14,10,7
46,2021,14,12,2
46,2021,14,10,13
46,2021,14,18,6
46,2022,1,1933,1
46,2022,1,7,3
46,2022,1,5,1
46,2022,1,6,8
46,2022,1,2,3
46,2022,1,6,3
46,2022,1,5,1
46,2022,1,2,1
46,2022,2,1437,1
46,2022,2,8,2
46,2022,2,16,9
46,2022,2,19,13
46,2022,2,2,3
46,2022,2,2,7
46,2022,2,8,1
46,2022,2,14,7
46,2022,2,4,7
46,2022,2,3,4
46,2022,2,11,3
46,2022,3,1658,-9
46,2022,3,18,7
46,2022,3,17,1
46,2022,3,26,2
46,2022,3,8,13
46,2022,3,10,2
46,2022,3,12,2
46,2022,3,8,13
46,2022,3,4,13
46,2022,3,16,7
46,2022,3,14,7
46,2022,4,1026,7
46,2022,4,8,7
46,2022,4,17,3
46,2022,4,15,1
46,2022,4,4,3
46,2022,4,3,2
46,2022,4,7,11
46,2022,4,4,7
46,2022,4,3,7
46,2022,4,7,2
46,2022,4,3,13
46,2022,4,22,7
46,2022,4,11,1
46,2022,5,1161,10
46,2022,5,16,10
46,2022,5,18,6
46,2022,5,20,7
46,2022,5,4,1
46,2022,5,6,3
46,2022,5,1,3
46,2022,5,6,2
46,2022,5,13,1
46,2022,5,20,11
46,2022,5,13,1
46,2022,6,1475,-9
46,2022,6,21,7
46,2022,6,26,7
46,2022,6,18,6
46,2022,6,5,1
46,2022,6,14,1
46,2022,6,1,9
46,2022,6,2,2
46,2022,6,18,7
46,2022,6,4,1
46,2022,6,40,1
46,2022,6,6,1
46,2022,7,1568,1
46,2022,7,20,6
46,2022,7,18,9
46,2022,7,15,7
46,2022,7,1,13
46,2022,7,5,2
46,2022,7,12,3
46,2022,7,1,11
46,2022,7,11,1
46,2022,7,3,10
46,2022,7,39,1
46,2022,7,12,7
46,2022,8,1345,11
46,2022,8,22,7
46,2022,8,25,1
46,2022,8,10,7
46,2022,8,1,6
